L	D	resultado	R
28000	51	23.254231	28000
28000	51	24.164654	28000
28000	51	27.690639	28000
28000	51	26.498320	28000
28000	51	22.898136	28000
28000	76	19.220529	28000
28000	76	25.129784	28000
28000	76	19.101684	28000
28000	76	25.119197	28000
28000	76	19.095196	28000
28000	93	20.791131	28000
28000	93	19.807989	28000
28000	93	22.196540	28000
28000	93	18.072724	28000
28000	93	24.820360	28000
28000	98	29.185349	28000
28000	98	22.847405	28000
28000	98	19.479417	28000
28000	98	20.744107	28000
28000	98	20.077409	28000
32768	1	9.394755	262144
32768	1	13.002185	262144
32768	1	9.686408	262144
32768	1	14.906788	262144
32768	1	15.101328	262144
32768	5	19.389413	52428
32768	5	15.619658	52428
32768	5	14.380435	52428
32768	5	12.454351	52428
32768	5	18.303339	52428
32768	10	17.756991	32768
32768	10	22.883694	32768
32768	10	19.523239	32768
32768	10	18.590914	32768
32768	10	19.672903	32768
32768	17	34.040157	32768
32768	17	30.998400	32768
32768	17	40.917930	32768
32768	17	34.209128	32768
32768	17	34.454745	32768
32768	23	37.445260	32768
32768	23	33.386447	32768
32768	23	39.014746	32768
32768	23	36.885690	32768
32768	23	38.993450	32768
32768	39	38.591371	32768
32768	39	39.629193	32768
32768	39	38.866331	32768
32768	39	34.563354	32768
32768	39	39.110541	32768
32768	51	28.131708	32768
32768	51	30.048623	32768
32768	51	32.261661	32768
32768	51	30.008074	32768
32768	51	29.443685	32768
32768	76	25.848826	32768
32768	76	24.939745	32768
32768	76	23.452301	32768
32768	76	24.523300	32768
32768	76	22.801558	32768
32768	93	24.495016	32768
32768	93	27.327738	32768
32768	93	31.324180	32768
32768	93	28.116363	32768
32768	93	30.256912	32768
32768	98	29.596770	32768
32768	98	29.493943	32768
32768	98	29.809773	32768
32768	98	23.065100	32768
32768	98	24.881337	32768
