L	D	resultado	R
768	5	9.388094	1228
768	5	9.290293	1228
768	5	9.253228	1228
768	5	9.264814	1228
768	5	9.287407	1228
768	12	9.521891	768
768	12	9.513328	768
768	12	9.460469	768
768	12	9.475969	768
768	12	9.472229	768
768	12	9.518229	768
768	12	9.478641	768
768	12	9.491776	768
768	12	9.476245	768
768	12	9.731547	768
768	12	9.536359	768
768	12	9.537781	768
768	12	9.516969	768
768	12	9.521365	768
768	12	9.510208	768
768	12	9.542240	768
768	12	9.584953	768
768	12	9.479193	768
768	12	9.551620	768
768	12	9.497323	768
768	12	9.548891	768
768	12	9.506469	768
768	12	9.525458	768
768	12	9.559250	768
768	12	9.553875	768
768	12	9.588953	768
768	12	9.603901	768
768	12	9.505005	768
768	12	9.488599	768
768	12	9.589557	768
768	12	9.516125	768
768	12	9.475750	768
768	12	9.469453	768
768	12	9.564604	768
768	12	9.479021	768
768	12	9.484490	768
768	12	9.538760	768
768	12	9.489812	768
768	12	9.500839	768
768	12	9.573260	768
768	12	9.674396	768
768	12	9.505656	768
768	12	9.542036	768
768	12	9.526875	768
768	12	9.507969	768
768	12	9.508375	768
768	12	9.507214	768
768	12	9.530630	768
768	12	9.513167	768
768	12	9.519620	768
768	12	9.516016	768
768	12	9.584755	768
768	12	9.490995	768
768	12	9.914292	768
768	12	16.333378	768
768	12	9.498714	768
768	12	9.581969	768
768	12	9.594490	768
768	12	11.167958	768
768	12	9.591411	768
768	12	11.969600	768
768	12	11.953185	768
768	12	11.523023	768
768	12	11.543492	768
768	12	11.427677	768
768	12	10.284109	768
768	12	10.770849	768
768	12	10.478961	768
768	12	10.413219	768
768	12	10.404917	768
768	12	10.176518	768
768	12	10.072638	768
768	12	10.134867	768
768	12	9.916943	768
768	12	9.916172	768
768	12	9.813133	768
768	12	9.557021	768
768	12	9.489411	768
768	12	9.560792	768
768	12	9.558193	768
768	12	9.543609	768
768	12	9.530172	768
768	12	9.552677	768
768	12	9.531109	768
768	12	9.614292	768
768	12	11.185927	768
768	12	20.147180	768
768	12	10.162253	768
768	12	9.523578	768
768	12	18.953900	768
768	12	16.808556	768
768	12	11.562333	768
768	12	16.127997	768
768	12	15.350753	768
768	12	11.484729	768
768	12	10.715943	768
768	12	11.558052	768
768	12	10.824370	768
768	12	11.262104	768
768	12	10.789349	768
768	51	10.797281	768
768	51	10.742865	768
768	51	10.741648	768
768	51	10.430443	768
768	51	10.446219	768
768	51	9.864214	768
768	51	10.218570	768
768	51	10.318784	768
768	51	10.342375	768
768	51	10.099422	768
768	51	9.835214	768
768	51	9.843026	768
768	51	9.952271	768
768	51	10.087083	768
768	51	9.563568	768
768	51	9.754880	768
768	51	9.587724	768
768	51	9.575031	768
768	51	9.682859	768
768	51	9.609234	768
768	51	9.524516	768
768	51	9.522250	768
768	51	9.535849	768
768	51	9.607719	768
768	51	17.393098	768
768	51	9.559474	768
768	51	16.290479	768
768	51	9.571729	768
768	51	15.600380	768
768	51	9.602849	768
768	51	9.684104	768
768	51	10.051464	768
768	51	9.798299	768
768	51	9.635380	768
768	51	9.531417	768
768	51	9.528724	768
768	51	9.637781	768
768	51	9.494359	768
768	51	9.611599	768
768	51	9.638417	768
768	51	9.687734	768
768	51	9.567297	768
768	51	9.796104	768
768	51	9.592922	768
768	51	9.785990	768
768	51	9.573141	768
768	51	9.710292	768
768	51	9.533198	768
768	51	9.654922	768
768	51	9.655188	768
768	51	9.582854	768
768	51	9.573396	768
768	51	9.817307	768
768	51	9.737589	768
768	51	9.688510	768
768	51	9.602339	768
768	51	9.581328	768
768	51	9.542708	768
768	51	9.627729	768
768	51	9.625318	768
768	51	9.593109	768
768	51	9.499422	768
768	51	9.580422	768
768	51	9.576427	768
768	51	9.544505	768
768	51	9.684344	768
768	51	9.675688	768
768	51	9.604193	768
768	51	9.657464	768
768	51	9.641245	768
768	51	9.560641	768
768	51	9.623656	768
768	51	9.512927	768
768	51	9.853349	768
768	51	9.772917	768
768	51	9.585167	768
768	51	9.642146	768
768	51	9.532234	768
768	51	9.580083	768
768	51	9.619917	768
768	51	9.846557	768
768	51	9.624917	768
768	51	9.542172	768
768	51	9.578245	768
768	51	9.494281	768
768	51	9.711771	768
768	51	9.785708	768
768	51	9.644172	768
768	51	9.556385	768
768	51	9.605307	768
768	51	9.572620	768
768	51	9.737021	768
768	51	9.873995	768
768	51	9.731776	768
768	51	9.621578	768
768	51	9.514849	768
