L	D	resultado	R
768	5	9.430000	1228
768	5	9.431336	1228
768	5	9.442573	1228
768	5	9.940391	1228
768	5	9.430261	1228
768	5	9.420163	1228
768	5	9.428599	1228
768	5	9.447427	1228
768	5	9.234397	1228
768	5	9.244137	1228
768	5	9.225700	1228
768	5	9.237134	1228
768	5	9.433225	1228
768	5	9.774463	1228
768	5	9.250749	1228
768	5	9.221010	1228
768	5	9.424072	1228
768	5	9.436091	1228
768	5	9.435505	1228
768	5	9.449674	1228
768	5	9.231987	1228
768	5	9.426254	1228
768	5	9.444039	1228
768	5	9.690489	1228
768	5	9.433941	1228
768	5	9.430326	1228
768	5	9.435016	1228
768	5	9.439349	1228
768	5	9.428762	1228
768	5	9.434788	1228
768	5	9.229381	1228
768	5	9.433290	1228
768	5	9.434788	1228
768	5	9.901889	1228
768	5	9.434495	1228
768	5	9.419153	1228
768	5	9.247590	1228
768	5	9.427720	1228
768	5	9.425342	1228
768	5	9.432280	1228
768	5	9.229935	1228
768	5	9.415603	1228
768	5	9.427980	1228
768	5	9.951987	1228
768	5	9.427622	1228
768	5	9.431759	1228
768	5	9.441042	1228
768	5	9.425375	1228
768	5	9.442541	1228
768	5	9.240749	1228
768	5	9.242476	1228
768	5	9.245765	1228
768	5	9.230163	1228
768	5	9.481857	1228
768	5	9.230554	1228
768	5	9.433876	1228
768	5	9.229935	1228
768	5	9.440358	1228
768	5	9.231173	1228
768	5	9.225081	1228
768	5	9.248893	1228
768	5	9.438274	1228
768	5	9.445049	1228
768	5	9.235407	1228
768	5	9.244332	1228
768	5	9.429642	1228
768	5	9.428371	1228
768	5	9.248827	1228
768	5	9.428860	1228
768	5	9.455993	1228
768	5	9.672769	1228
768	5	9.431987	1228
768	5	9.219674	1228
768	5	9.235081	1228
768	5	9.426743	1228
768	5	9.426612	1228
768	5	9.427427	1228
768	5	9.433420	1228
768	5	9.431759	1228
768	5	9.424984	1228
768	5	9.246221	1228
768	5	9.415733	1228
768	5	9.429837	1228
768	5	9.235798	1228
768	5	9.230847	1228
768	5	9.237362	1228
768	5	9.231857	1228
768	5	9.626221	1228
768	5	9.226091	1228
768	5	9.232801	1228
768	5	9.420521	1228
768	5	9.421498	1228
768	5	9.430065	1228
768	5	9.422443	1228
768	5	9.230879	1228
768	5	9.450782	1228
768	5	9.437622	1228
768	5	9.426515	1228
768	12	9.698021	768
768	12	9.693646	768
768	12	9.484427	768
768	12	9.457344	768
768	12	9.697396	768
768	12	9.695365	768
768	12	9.466771	768
768	12	9.711250	768
768	12	9.701667	768
768	12	9.750677	768
768	12	9.707604	768
768	12	9.721198	768
768	12	9.726719	768
768	12	9.453385	768
768	12	9.686771	768
768	12	9.693281	768
768	12	9.720000	768
768	12	9.672969	768
768	12	9.457552	768
768	12	9.450365	768
768	12	9.705833	768
768	12	9.475625	768
768	12	9.464010	768
768	12	9.467865	768
768	12	9.462865	768
768	12	9.488333	768
768	12	9.480208	768
768	12	9.487135	768
768	12	9.902292	768
768	12	9.485781	768
768	12	9.457083	768
768	12	9.477292	768
768	12	9.632135	768
768	12	9.463958	768
768	12	9.462865	768
768	12	9.478177	768
768	12	9.499010	768
768	12	9.464531	768
768	12	9.476927	768
768	12	9.478490	768
768	12	9.441042	768
768	12	9.458490	768
768	12	9.468073	768
768	12	9.444948	768
768	12	9.481458	768
768	12	9.461458	768
768	12	9.449115	768
768	12	9.461458	768
768	12	9.468594	768
768	12	9.643437	768
768	12	9.467240	768
768	12	9.472865	768
768	12	9.473490	768
768	12	9.462083	768
768	12	9.472188	768
768	12	9.976927	768
768	12	9.845521	768
768	12	9.457708	768
768	12	9.464010	768
768	12	9.464792	768
768	12	9.467292	768
768	12	9.464896	768
768	12	10.195885	768
768	12	9.477604	768
768	12	9.475938	768
768	12	9.459167	768
768	12	9.454531	768
768	12	9.975417	768
768	12	9.658594	768
768	12	9.488021	768
768	12	9.467760	768
768	12	9.475625	768
768	12	9.476458	768
768	12	9.479427	768
768	12	9.827188	768
768	12	9.463333	768
768	12	9.467656	768
768	12	9.446927	768
768	12	9.467865	768
768	12	9.451667	768
768	12	9.468021	768
768	12	10.175937	768
768	12	9.452813	768
768	12	9.703385	768
768	12	9.462500	768
768	12	9.472396	768
768	12	9.465833	768
768	12	9.453385	768
768	12	9.456979	768
768	12	9.480833	768
768	12	9.448333	768
768	12	9.471302	768
768	12	9.458542	768
768	12	10.149323	768
768	12	9.458698	768
768	12	9.468385	768
768	12	9.461771	768
768	12	9.471875	768
768	12	9.484479	768
768	12	9.463021	768
768	51	9.488177	768
768	51	9.502031	768
768	51	9.492969	768
768	51	9.497448	768
768	51	9.486146	768
768	51	9.473906	768
768	51	9.495677	768
768	51	9.487500	768
768	51	9.575208	768
768	51	9.916042	768
768	51	9.747552	768
768	51	10.362760	768
768	51	9.745677	768
768	51	9.761250	768
768	51	9.790417	768
768	51	9.481927	768
768	51	9.493594	768
768	51	9.502344	768
768	51	9.674792	768
768	51	9.571354	768
768	51	9.770469	768
768	51	10.276094	768
768	51	10.953333	768
768	51	10.870573	768
768	51	9.852708	768
768	51	9.507604	768
768	51	9.646667	768
768	51	9.771302	768
768	51	9.499063	768
768	51	9.748437	768
768	51	9.493229	768
768	51	9.485312	768
768	51	9.508333	768
768	51	10.526042	768
768	51	9.483021	768
768	51	9.487187	768
768	51	9.495521	768
768	51	10.080573	768
768	51	9.480729	768
768	51	9.699010	768
768	51	9.508906	768
768	51	9.829896	768
768	51	9.507604	768
768	51	9.658490	768
768	51	10.464792	768
768	51	9.797344	768
768	51	9.568802	768
768	51	9.987760	768
768	51	9.487760	768
768	51	9.999375	768
768	51	9.620521	768
768	51	9.749427	768
768	51	10.232917	768
768	51	9.914427	768
768	51	9.498333	768
768	51	10.151458	768
768	51	9.511771	768
768	51	16.697786	768
768	51	16.630495	768
768	51	11.621250	768
768	51	9.959740	768
768	51	9.729844	768
768	51	15.379375	768
768	51	15.910312	768
768	51	15.852969	768
768	51	17.131484	768
768	51	15.058125	768
768	51	15.309089	768
768	51	15.270443	768
768	51	14.681979	768
768	51	15.130234	768
768	51	14.406055	768
768	51	14.666823	768
768	51	14.143581	768
768	51	11.164948	768
768	51	10.038073	768
768	51	14.033724	768
768	51	14.016654	768
768	51	13.812500	768
768	51	11.244323	768
768	51	9.845313	768
768	51	13.639271	768
768	51	13.785560	768
768	51	13.489818	768
768	51	11.436563	768
768	51	13.216510	768
768	51	11.662187	768
768	51	11.442083	768
768	51	11.522448	768
768	51	10.470990	768
768	51	11.497396	768
768	51	11.402344	768
768	51	10.946458	768
768	51	10.909167	768
768	51	10.337188	768
768	51	10.799427	768
768	51	11.046927	768
768	51	11.027812	768
768	51	10.354271	768
768	51	10.681042	768
768	93	10.861615	768
768	93	10.852031	768
768	93	10.666510	768
768	93	10.861615	768
768	93	10.450521	768
768	93	10.601094	768
768	93	10.229635	768
768	93	10.390677	768
768	93	10.477135	768
768	93	9.943385	768
768	93	10.492500	768
768	93	10.599010	768
768	93	10.271979	768
768	93	9.891562	768
768	93	9.773021	768
768	93	10.019948	768
768	93	10.187812	768
768	93	9.898229	768
768	93	9.898594	768
768	93	9.942500	768
768	93	9.885260	768
768	93	10.131302	768
768	93	9.939010	768
768	93	10.039792	768
768	93	9.936615	768
768	93	9.904792	768
768	93	10.447917	768
768	93	9.902344	768
768	93	9.630104	768
768	93	10.283750	768
768	93	9.898125	768
768	93	9.913906	768
768	93	9.885781	768
768	93	9.826302	768
768	93	9.958385	768
768	93	9.659323	768
768	93	9.929844	768
768	93	9.922708	768
768	93	9.903802	768
768	93	10.234792	768
768	93	10.677292	768
768	93	10.829323	768
768	93	9.924375	768
768	93	11.156510	768
768	93	9.905000	768
768	93	10.028646	768
768	93	10.191354	768
768	93	9.909531	768
768	93	9.871146	768
768	93	9.887708	768
768	93	10.105104	768
768	93	10.199635	768
768	93	9.608177	768
768	93	10.037500	768
768	93	9.900521	768
768	93	9.911615	768
768	93	9.942656	768
768	93	9.932135	768
768	93	9.909635	768
768	93	10.409115	768
768	93	11.490990	768
768	93	9.916198	768
768	93	10.268437	768
768	93	9.943073	768
768	93	10.392656	768
768	93	9.992188	768
768	93	10.207552	768
768	93	9.906927	768
768	93	9.885625	768
768	93	10.025000	768
768	93	10.068021	768
768	93	9.622760	768
768	93	10.126406	768
768	93	9.662448	768
768	93	10.004427	768
768	93	9.933021	768
768	93	9.955208	768
768	93	10.498177	768
768	93	9.646615	768
768	93	9.704740	768
768	93	9.901354	768
768	93	9.911354	768
768	93	9.750156	768
768	93	9.888750	768
768	93	9.814219	768
768	93	9.877708	768
768	93	10.041458	768
768	93	10.211458	768
768	93	9.879635	768
768	93	10.077500	768
768	93	9.602344	768
768	93	9.912031	768
768	93	10.667500	768
768	93	10.084010	768
768	93	9.876615	768
768	93	9.902708	768
768	93	10.047500	768
768	93	10.015885	768
768	93	9.882865	768
768	93	9.770833	768
2048	1	9.168977	16384
2048	1	9.307625	16384
2048	1	9.299944	16384
2048	1	9.143303	16384
2048	1	9.102651	16384
2048	1	9.289299	16384
2048	1	9.125989	16384
2048	1	9.284072	16384
2048	1	9.293645	16384
2048	1	9.274006	16384
2048	1	9.289543	16384
2048	1	9.306150	16384
2048	1	9.293511	16384
2048	1	9.357798	16384
2048	1	9.310051	16384
2048	1	9.282590	16384
2048	1	9.154636	16384
2048	1	9.277861	16384
2048	1	9.292771	16384
2048	1	9.286675	16384
2048	1	9.223362	16384
2048	1	9.283477	16384
2048	1	9.277830	16384
2048	1	9.291250	16384
2048	1	9.306018	16384
2048	1	9.299102	16384
2048	1	9.302380	16384
2048	1	9.288391	16384
2048	1	13.289895	16384
2048	1	9.220833	16384
2048	1	9.647024	16384
2048	1	9.603501	16384
2048	1	9.601606	16384
2048	1	9.537028	16384
2048	1	9.314121	16384
2048	1	9.289844	16384
2048	1	9.282256	16384
2048	1	9.302395	16384
2048	1	9.288455	16384
2048	1	9.289287	16384
2048	1	9.115859	16384
2048	1	9.271594	16384
2048	1	9.313269	16384
2048	1	9.306819	16384
2048	1	9.287476	16384
2048	1	9.293606	16384
2048	1	9.283027	16384
2048	1	9.298501	16384
2048	1	9.290571	16384
2048	1	9.106138	16384
2048	1	9.294539	16384
2048	1	9.304412	16384
2048	1	9.274666	16384
2048	1	9.297522	16384
2048	1	9.107781	16384
2048	1	9.289302	16384
2048	1	9.135427	16384
2048	1	9.278528	16384
2048	1	9.301802	16384
2048	1	9.313845	16384
2048	1	9.224542	16384
2048	1	9.149050	16384
2048	1	9.112742	16384
2048	1	9.281716	16384
2048	1	16.960285	16384
2048	1	16.398311	16384
2048	1	15.888881	16384
2048	1	11.843325	16384
2048	1	12.671964	16384
2048	1	12.568124	16384
2048	1	12.163831	16384
2048	1	11.855788	16384
2048	1	11.503852	16384
2048	1	11.083856	16384
2048	1	11.137927	16384
2048	1	10.664717	16384
2048	1	10.688597	16384
2048	1	10.319285	16384
2048	1	10.251268	16384
2048	1	9.987966	16384
2048	1	9.919972	16384
2048	1	9.666995	16384
2048	1	9.701428	16384
2048	1	9.369312	16384
2048	1	18.656279	16384
2048	1	9.185229	16384
2048	1	18.679995	16384
2048	1	17.436649	16384
2048	1	16.778123	16384
2048	1	16.362940	16384
2048	1	17.041500	16384
2048	1	15.626283	16384
2048	1	15.023202	16384
2048	1	14.971508	16384
2048	1	14.079566	16384
2048	1	14.096102	16384
2048	1	13.301432	16384
2048	1	13.688674	16384
2048	1	13.271588	16384
2048	1	12.761466	16384
2048	5	12.984853	3276
2048	5	12.803544	3276
2048	5	12.208242	3276
2048	5	13.934466	3276
2048	5	20.016801	3276
2048	5	20.016074	3276
2048	5	19.525354	3276
2048	5	18.846886	3276
2048	5	18.805177	3276
2048	5	18.826349	3276
2048	5	18.354966	3276
2048	5	18.043813	3276
2048	5	18.052882	3276
2048	5	17.781810	3276
2048	5	16.837924	3276
2048	5	13.019780	3276
2048	5	15.863962	3276
2048	5	15.388565	3276
2048	5	15.229341	3276
2048	5	14.883303	3276
2048	5	15.071215	3276
2048	5	12.298404	3276
2048	5	13.918043	3276
2048	5	14.368498	3276
2048	5	12.300934	3276
2048	5	13.908419	3276
2048	5	12.300311	3276
2048	5	14.302326	3276
2048	5	12.309744	3276
2048	5	13.340595	3276
2048	5	12.303516	3276
2048	5	13.336148	3276
2048	5	12.546050	3276
2048	5	13.556114	3276
2048	5	12.306969	3276
2048	5	13.071340	3276
2048	5	12.310574	3276
2048	5	12.301816	3276
2048	5	12.372817	3276
2048	5	12.307076	3276
2048	5	11.569179	3276
2048	5	11.851889	3276
2048	5	11.870186	3276
2048	5	12.278776	3276
2048	5	11.842543	3276
2048	5	11.159585	3276
2048	5	11.422534	3276
2048	5	11.159261	3276
2048	5	11.381166	3276
2048	5	11.137479	3276
2048	5	11.576154	3276
2048	5	11.443284	3276
2048	5	11.159548	3276
2048	5	11.421874	3276
2048	5	11.023980	3276
2048	5	11.683736	3276
2048	5	11.031416	3276
2048	5	11.069841	3276
2048	5	10.773443	3276
2048	5	10.409853	3276
2048	5	11.032943	3276
2048	5	11.024676	3276
2048	5	10.838144	3276
2048	5	11.068071	3276
2048	5	11.124280	3276
2048	5	10.323675	3276
2048	5	10.397534	3276
2048	5	10.330696	3276
2048	5	10.330781	3276
2048	5	10.329109	3276
2048	5	10.076154	3276
2048	5	10.327253	3276
2048	5	10.094469	3276
2048	5	10.084139	3276
2048	5	10.078645	3276
2048	5	10.082369	3276
2048	5	9.765024	3276
2048	5	10.001667	3276
2048	5	10.034615	3276
2048	5	9.990940	3276
2048	5	9.991642	3276
2048	5	10.005000	3276
2048	5	9.699267	3276
2048	5	9.701746	3276
2048	5	9.701734	3276
2048	5	9.695189	3276
2048	5	9.470757	3276
2048	5	9.696850	3276
2048	5	9.211624	3276
2048	5	9.188107	3276
2048	5	9.205690	3276
2048	5	9.405702	3276
2048	5	9.194042	3276
2048	5	9.409927	3276
2048	5	9.551563	3276
2048	5	9.402772	3276
2048	5	9.511062	3276
2048	5	9.409121	3276
2048	5	9.562918	3276
2048	5	9.412894	3276
2048	12	10.038340	2048
2048	12	9.707324	2048
2048	12	9.878203	2048
2048	12	9.876348	2048
2048	12	10.035488	2048
