L	D	resultado	R	PAPI_L1_TCM	fallo
2048	5	9.713101	3276	225312	0
2048	5	12.190611	3276	225492	0
2048	5	9.438889	3276	225666	0
2048	12	10.237207	2048	217442	0
2048	12	10.216113	2048	217453	0
2048	12	10.474395	2048	217753	0
2048	12	10.867637	2048	217707	0
2048	12	10.321582	2048	217725	0
2048	12	10.887598	2048	217597	0
2048	12	10.387266	2048	217678	0
2048	12	11.271641	2048	217844	0
2048	12	10.740410	2048	217725	0
2048	12	10.414219	2048	217605	0
2048	51	14.646328	2048	217587	0
2048	51	12.391660	2048	217734	0
2048	51	12.541289	2048	217469	0
2048	51	12.381348	2048	217789	0
2048	51	12.680234	2048	217492	0
2048	51	11.579258	2048	217471	0
2048	51	11.560215	2048	217503	0
2048	51	12.972500	2048	217783	0
2048	51	12.082871	2048	217578	0
2048	51	11.944980	2048	217490	0
2048	93	13.649883	2048	217629	0
2048	93	11.620723	2048	217674	0
2048	93	12.072793	2048	217988	0
2048	93	11.548887	2048	217838	0
2048	93	31.706484	2048	220156	0
2048	93	12.719395	2048	217871	0
2048	93	12.453125	2048	217981	0
2048	93	9.948086	2048	217829	0
2048	93	10.329258	2048	217507	0
2048	93	10.020859	2048	217699	0
3072	1	9.302993	24576	461145	0
3072	1	9.785160	24576	462025	0
3072	1	10.230736	24576	462603	0
3072	1	11.522770	24576	463773	0
3072	1	9.714718	24576	461752	0
3072	1	9.114878	24576	461243	0
3072	1	9.344207	24576	460850	0
3072	1	9.420799	24576	461439	0
3072	1	9.449155	24576	461288	0
3072	1	10.611942	24576	463355	0
3072	5	9.311219	4915	338253	0
3072	5	13.569131	4915	339745	0
3072	5	9.190454	4915	338001	0
3072	5	13.632033	4915	339533	0
3072	5	9.201286	4915	337852	0
3072	5	12.349518	4915	338868	0
3072	5	9.368480	4915	338383	0
3072	5	10.949241	4915	338592	0
3072	5	9.661119	4915	338240	0
3072	5	9.341209	4915	338285	0
3072	12	10.448672	3072	326550	0
3072	12	10.174167	3072	326311	0
3072	12	10.444258	3072	326592	0
3072	12	10.012578	3072	326342	0
3072	12	10.290990	3072	326327	0
3072	12	10.202630	3072	326186	0
3072	12	10.020339	3072	326391	0
3072	12	10.325859	3072	326341	0
3072	12	10.085638	3072	326257	0
3072	12	11.611810	3072	326253	0
3072	51	14.168776	3072	326366	0
3072	51	10.095417	3072	326346	0
3072	51	10.386836	3072	326532	0
3072	51	11.153763	3072	326713	0
3072	51	13.426471	3072	326533	0
3072	51	13.420833	3072	326595	0
3072	51	12.162917	3072	326446	0
3072	51	12.166784	3072	326519	0
3072	51	14.664323	3072	326296	0
3072	51	13.691966	3072	326503	0
3072	93	14.341953	3072	330710	0
3072	93	13.684492	3072	330675	0
3072	93	14.211042	3072	330168	0
3072	93	14.852135	3072	330922	0
3072	93	13.621979	3072	330343	0
3072	93	15.908880	3072	330992	0
3072	93	13.347604	3072	330667	0
3072	93	14.428242	3072	330779	0
3072	93	13.762839	3072	330522	0
3072	93	15.007695	3072	330172	0
8192	1	9.164514	65536	1229295	0
8192	1	9.144841	65536	1229571	0
8192	1	9.447599	65536	1230293	0
8192	1	9.305375	65536	1229983	0
8192	1	9.126509	65536	1229636	0
8192	1	9.137373	65536	1229475	0
8192	1	9.217327	65536	1229454	0
8192	1	9.122302	65536	1229198	0
8192	1	9.372708	65536	1230885	0
8192	1	9.363894	65536	1230085	0
8192	5	9.564138	13107	901848	0
8192	5	10.482850	13107	902683	0
8192	5	9.239188	13107	901287	0
8192	5	9.320443	13107	901433	0
8192	5	9.293672	13107	901365	0
8192	5	9.497514	13107	901356	0
8192	5	9.264396	13107	901380	0
8192	5	9.249720	13107	901575	0
8192	5	9.526967	13107	901374	0
8192	5	9.240128	13107	901288	0
8192	12	10.839453	8192	870512	0
8192	12	11.204756	8192	871198	0
8192	12	11.410762	8192	870583	0
8192	12	11.209048	8192	870680	0
8192	12	10.998687	8192	870535	0
8192	12	10.881621	8192	870508	0
8192	12	11.733872	8192	870891	0
8192	12	11.248232	8192	871000	0
8192	12	11.042822	8192	870647	0
8192	12	11.137461	8192	871047	0
8192	51	13.481802	8192	881605	0
8192	51	13.963452	8192	881834	0
8192	51	16.560620	8192	881696	0
8192	51	13.139048	8192	881416	0
8192	51	13.870425	8192	881779	0
8192	51	13.356602	8192	881841	0
8192	51	13.290356	8192	881719	0
8192	51	16.068013	8192	881324	0
8192	51	14.783467	8192	881610	0
8192	51	16.408560	8192	881638	0
8192	93	15.566499	8192	890152	0
8192	93	14.709009	8192	890228	0
8192	93	14.263066	8192	890789	0
8192	93	16.024043	8192	890604	0
8192	93	13.904053	8192	890887	0
8192	93	14.568369	8192	891150	0
8192	93	13.581147	8192	890624	0
8192	93	14.774160	8192	890846	0
8192	93	13.799883	8192	890161	0
8192	93	13.995176	8192	890526	0
16384	1	9.331584	131072	2459413	0
16384	1	9.444953	131072	2461806	0
16384	1	9.471705	131072	2461144	0
16384	1	9.282842	131072	2459650	0
16384	1	9.261125	131072	2459519	0
16384	1	9.327460	131072	2459797	0
16384	1	9.234280	131072	2459644	0
16384	1	9.203714	131072	2458795	0
16384	1	9.277346	131072	2459469	0
16384	1	9.259947	131072	2460466	0
16384	5	9.936654	26214	1802656	0
16384	5	9.517496	26214	1802841	0
16384	5	9.523027	26214	1803037	0
16384	5	9.303088	26214	1802775	0
16384	5	9.264727	26214	1802539	0
16384	5	9.982937	26214	1803348	0
16384	5	9.936098	26214	1803057	0
16384	5	9.807898	26214	1803388	0
16384	5	9.264019	26214	1803034	0
16384	5	9.795245	26214	1803794	0
16384	12	13.469761	16384	1741694	0
16384	12	13.372642	16384	1741590	0
16384	12	13.322053	16384	1742436	0
16384	12	15.097117	16384	1742509	0
16384	12	14.418157	16384	1741466	0
16384	12	14.151685	16384	1741192	0
16384	12	15.454924	16384	1742717	0
16384	12	11.960222	16384	1740868	0
16384	12	11.710964	16384	1741305	0
16384	12	13.026504	16384	1741050	0
16384	51	43.043716	16384	1768995	0
16384	51	22.107131	16384	1763573	0
16384	51	24.241814	16384	1763633	0
16384	51	45.811851	16384	1765475	0
16384	51	21.052322	16384	1763372	0
16384	51	24.092031	16384	1763599	0
16384	51	21.068057	16384	1763829	0
16384	51	24.381646	16384	1763541	0
16384	51	26.087412	16384	1763962	0
16384	51	22.436016	16384	1763647	0
16384	93	15.752913	16384	1780155	0
16384	93	17.542444	16384	1780344	0
16384	93	20.889939	16384	1780943	0
16384	93	20.524334	16384	1780682	0
16384	93	16.262531	16384	1781306	0
16384	93	17.948667	16384	1781016	0
16384	93	18.735208	16384	1780218	0
16384	93	18.393518	16384	1780410	0
16384	93	18.516934	16384	1780339	0
16384	93	18.089404	16384	1780651	0
32768	1	9.479576	262144	4932791	0
32768	1	9.585413	262144	4930589	0
32768	1	9.851227	262144	4937328	0
32768	1	9.663986	262144	4932406	0
32768	1	9.693689	262144	4933080	0
32768	1	9.682744	262144	4931857	0
32768	1	12.000923	262144	4935754	0
32768	1	9.656280	262144	4933649	0
32768	1	9.447856	262144	4930106	0
32768	1	12.671722	262144	4932133	0
32768	5	18.193219	52428	3614992	0
32768	5	16.341538	52428	3616299	0
32768	5	14.529362	52428	3614346	0
32768	5	13.164939	52428	3614223	0
32768	5	12.532226	52428	3614731	0
32768	5	11.318344	52428	3614671	0
32768	5	11.147022	52428	3615064	0
32768	5	10.059771	52428	3613292	0
32768	5	10.383885	52428	3613553	0
32768	5	10.805052	52428	3613186	0
32768	12	21.591042	32768	3500637	0
32768	12	19.402031	32768	3495868	0
32768	12	20.573490	32768	3498365	0
32768	12	20.238337	32768	3495927	0
32768	12	19.213226	32768	3495873	0
32768	12	20.764503	32768	3497872	0
32768	12	28.975483	32768	3501891	0
32768	12	19.716643	32768	3496465	0
32768	12	18.620645	32768	3495592	0
32768	12	21.139003	32768	3497897	0
32768	51	26.577015	32768	3526702	0
32768	51	30.396963	32768	3528314	0
32768	51	29.768163	32768	3527699	0
32768	51	41.618420	32768	3532077	0
32768	51	30.070039	32768	3528140	0
32768	51	47.512678	32768	3534972	0
32768	51	28.729764	32768	3527015	0
32768	51	27.844692	32768	3527533	0
32768	51	28.766538	32768	3527797	0
32768	51	26.717825	32768	3526919	0
32768	93	22.527948	32768	3560816	0
32768	93	28.359080	32768	3561919	0
32768	93	25.822825	32768	3561115	0
32768	93	23.056697	32768	3561750	0
32768	93	26.141200	32768	3561022	0
32768	93	23.142947	32768	3561315	0
32768	93	22.742195	32768	3561210	0
32768	93	29.459384	32768	3565904	0
32768	93	29.076594	32768	3561467	0
32768	93	23.785666	32768	3561379	0
